Element ID,Pos. x [vox],Pos. y [vox],Pos. z [vox],Displacement x [µm],Displacement y [µm],Displacement z [µm]
27338,472,97,232,0.00,0.01,0.00
47691,112,292,397,-0.04,0.02,0.00
85200,22,157,712,0.00,0.00,0.00
58080,352,127,487,0.00,0.00,0.00
13223,307,217,112,0.00,0.00,0.00
26319,562,382,217,-0.01,0.00,0.00
76532,382,277,637,0.00,0.00,0.00
55599,37,547,457,-0.01,0.00,0.00
52305,442,652,427,0.00,0.01,0.00
29932,22,397,247,0.00,0.00,0.00
47277,52,142,397,0.00,0.00,0.00
63095,547,637,517,0.00,0.00,0.00
83715,502,262,697,0.01,0.00,0.00
9318,157,112,82,0.00,0.00,0.00
48342,37,532,397,-0.01,0.00,0.00
66945,487,67,562,0.00,0.01,0.00
48085,487,427,397,0.00,0.00,0.00
4727,172,412,37,0.00,0.00,0.00
6456,277,382,52,0.00,0.00,0.00
97187,247,577,802,0.00,0.01,0.00
45793,547,247,382,0.02,0.00,0.00
52697,172,142,442,0.00,0.00,0.00
64421,142,472,532,0.00,0.00,0.00
109359,172,412,907,0.00,0.00,0.00
49231,457,187,412,0.00,0.00,0.00
71379,577,367,592,0.00,0.00,0.00
71876,37,562,592,0.00,0.00,0.00
22090,472,157,187,0.00,0.00,0.00
60565,112,382,502,-0.02,0.01,0.00
80950,232,577,667,0.00,0.01,0.00
58556,112,307,487,-0.06,0.00,0.00
84554,172,577,697,0.00,-0.01,0.00
25669,37,157,217,0.00,0.00,0.00
34174,307,622,277,0.00,0.00,0.00
24688,82,457,202,0.01,0.00,0.00
26373,142,412,217,0.00,0.00,0.00
39190,517,472,322,-0.01,0.00,0.00
92158,457,52,772,0.00,0.00,0.00
10122,532,397,82,-0.01,0.00,0.00
90523,532,112,757,0.01,-0.01,0.00
63091,487,637,517,0.00,0.00,0.00
8096,277,322,67,0.00,0.00,0.00
44786,202,547,367,0.00,0.00,0.00
90504,247,112,757,0.00,-0.01,0.00
100478,412,457,832,0.00,0.00,0.00
62487,37,427,517,0.00,0.00,0.00
49279,562,202,412,0.00,0.00,0.00
64798,262,607,532,0.00,-0.02,0.00
95000,37,442,787,0.00,0.00,0.00
22134,517,172,187,-0.01,-0.01,0.00
88573,187,67,742,0.00,-0.02,0.00
45597,67,187,382,-0.01,0.00,0.00
51035,457,187,427,0.00,0.00,0.00
91351,37,427,757,0.00,0.00,0.00
59140,262,517,487,0.00,0.00,0.00
75315,577,487,622,0.00,0.00,0.00
29406,127,202,247,-0.01,0.00,0.00
40947,427,457,337,0.00,0.00,0.00
73133,442,352,607,0.00,0.00,0.00
59525,502,652,487,0.00,0.01,0.00
94152,232,127,787,0.00,0.00,0.00
13224,322,217,112,0.00,0.00,0.00
24949,307,547,202,0.00,0.00,0.00
84510,127,562,697,0.01,0.00,0.00
86163,322,502,712,0.00,0.00,0.00
54932,487,292,457,0.01,0.01,0.00
92919,187,337,772,0.00,0.00,0.00
55676,577,562,457,0.00,0.02,0.00
78909,367,487,652,0.00,0.00,0.00
86729,202,52,727,0.00,-0.01,0.00
71207,457,307,592,0.00,0.00,0.00
9439,127,157,82,0.00,0.00,0.00
42361,112,322,352,-0.08,0.00,0.00
79689,382,112,667,0.00,-0.01,0.00
41073,472,502,337,0.00,0.00,0.00
33140,172,247,277,0.00,0.00,0.00
66958,67,82,562,0.03,0.00,0.00
47480,22,217,397,0.00,0.00,0.00
83174,382,67,697,0.00,0.00,0.00
101947,307,337,847,0.00,0.00,0.00
6900,172,547,52,0.00,0.00,0.00
79038,457,532,652,0.01,0.01,0.00
33551,187,397,277,0.00,0.00,0.00
62865,172,562,517,0.00,0.04,0.00
66356,262,517,547,0.00,-0.02,0.00
70872,352,187,592,0.00,0.00,0.00
53754,37,532,442,-0.03,0.00,0.00
67948,157,442,562,0.00,0.00,0.00
96547,487,337,802,0.00,0.00,0.00
68696,307,52,577,0.00,0.00,0.00
88121,172,562,727,0.00,-0.01,0.00
96886,37,472,802,0.00,0.00,0.00
83171,337,67,697,0.00,0.00,0.00
98136,337,262,817,0.00,0.00,0.00
19960,502,37,172,0.00,0.00,0.00
100516,367,472,832,0.00,0.00,0.00
37332,322,457,307,0.00,0.00,0.00
78065,7,187,652,0.00,0.00,0.00
94429,82,232,787,-0.01,0.00,0.00
10015,157,367,82,0.00,0.00,0.00
14123,277,547,112,0.00,0.00,0.00
99493,397,97,832,0.00,0.01,0.00
102422,52,517,847,0.00,0.00,0.00
69839,232,472,577,0.00,0.00,0.00
88714,457,112,742,0.00,0.02,0.00
49171,172,172,412,0.00,0.00,0.00
26699,112,532,217,0.01,0.00,0.00
40144,67,172,337,0.00,-0.01,0.00
14733,202,112,127,0.00,0.00,0.00
80725,547,487,667,0.00,0.00,0.00
54036,577,622,442,0.00,0.00,0.00
59079,577,487,487,-0.01,0.00,0.00
102319,352,472,847,0.00,0.00,0.00
109400,172,427,907,0.00,0.00,0.00
88696,187,112,742,0.00,-0.02,0.00
22305,7,247,187,0.00,0.00,0.00
37372,307,472,307,0.00,0.00,0.00
86873,517,97,727,0.00,0.00,0.00
50781,337,97,427,0.00,0.00,0.00
66283,397,487,547,0.00,0.00,0.00
10202,502,427,82,0.01,0.00,0.00
55477,52,502,457,-0.08,-0.01,0.00
46628,157,562,382,-0.01,0.00,0.00
32086,352,517,262,0.00,0.01,0.00
66441,307,547,547,0.01,-0.03,0.00
63052,517,622,517,-0.01,0.00,0.00
41218,187,562,337,0.00,-0.01,0.00
8024,427,292,67,0.00,0.00,0.00
45795,577,247,382,0.00,0.00,0.00
63053,532,622,517,-0.01,0.00,0.00
89808,262,517,742,0.00,0.02,0.00
33042,547,202,277,0.00,0.00,0.00
77675,307,37,652,0.00,0.00,0.00
15039,487,217,127,0.01,0.00,0.00
9465,517,157,82,0.01,0.00,0.00
35978,307,622,292,0.00,0.00,0.00
29472,502,217,247,-0.01,0.00,0.00
40745,472,382,337,-0.01,0.00,0.00
69959,187,517,577,0.00,0.01,0.00
60075,142,202,502,-0.01,0.00,0.00
19302,472,457,157,0.00,0.00,0.00
73374,367,442,607,0.00,0.00,0.00
6452,217,382,52,0.00,0.00,0.00
60677,562,412,502,-0.01,0.00,0.00
13070,472,157,112,0.00,0.00,0.00
34131,277,607,277,0.00,0.00,0.00
85452,112,247,712,0.00,0.00,0.00
69323,487,277,577,0.01,0.00,0.00
72439,487,97,607,0.00,0.02,0.00
23702,52,97,202,0.02,0.00,0.00
69488,502,337,577,0.00,0.00,0.00
47470,487,202,397,0.00,0.00,0.00
66698,472,637,547,0.00,0.00,0.00
93089,277,397,772,0.00,0.00,0.00
28646,412,577,232,0.00,0.01,0.00
65479,22,202,547,0.00,0.00,0.00
25615,457,127,217,0.00,0.00,0.00
5968,337,202,52,0.00,0.00,0.00
36993,157,337,307,0.00,0.00,0.00
55527,187,517,457,0.00,0.00,0.00
45601,127,187,382,0.00,0.00,0.00
31363,577,247,262,0.00,0.00,0.00
74274,337,112,622,0.00,-0.02,0.00
19303,487,457,157,0.00,0.00,0.00
101205,247,67,847,0.00,0.00,0.00
72289,82,52,607,0.00,0.00,0.00
25466,67,82,217,0.02,0.00,0.00
64778,577,592,532,-0.01,0.00,0.00
84603,292,592,697,0.00,0.02,0.00
109318,172,397,907,0.00,0.00,0.00
7840,127,232,67,0.00,0.00,0.00
19547,457,547,157,0.00,0.00,0.00
66326,427,502,547,0.00,0.00,0.00
92886,307,322,772,0.00,0.00,0.00
94040,397,82,787,0.00,0.00,0.00
53850,247,562,442,0.00,0.01,0.00
72971,472,292,607,-0.01,0.00,0.00
48654,412,637,397,0.00,0.00,0.00
56574,517,232,472,-0.01,-0.01,0.00
16517,517,97,142,0.00,-0.03,0.00
44688,577,502,367,0.00,0.00,0.00
64129,67,367,532,0.02,0.00,0.00
88750,382,127,742,0.00,-0.01,0.00
12820,412,67,112,0.00,0.00,0.00
39177,322,472,322,0.00,0.00,0.00
60799,547,457,502,0.02,0.00,0.00
45921,7,307,382,0.01,0.00,0.00
63014,562,607,517,-0.01,0.00,0.00
30455,487,577,247,0.00,0.00,0.00
33971,337,547,277,0.00,0.01,0.00
68449,292,622,562,0.00,0.00,0.00
77072,487,472,637,0.00,0.00,0.00
6292,277,322,52,0.00,0.00,0.00
95916,247,112,802,0.00,0.01,0.00
54371,67,97,457,-0.01,0.01,0.00
87967,322,502,727,0.00,0.00,0.00
10238,427,442,82,0.00,0.00,0.00
33932,367,532,277,0.00,0.01,0.00
36689,517,217,307,0.00,0.00,0.00
5869,82,172,52,0.00,0.00,0.00
9322,217,112,82,0.00,0.00,0.00
11347,457,187,97,0.00,0.00,0.00
43991,577,247,367,0.00,0.00,0.00
17197,262,352,142,0.00,0.00,0.00
88175,367,577,727,0.00,0.06,0.00
90351,412,52,757,0.00,0.00,0.00
25611,397,127,217,0.00,0.00,0.00
15162,487,262,127,0.00,0.00,0.00
39214,262,487,322,0.00,0.00,0.00
76960,37,442,637,0.01,0.00,0.00
51880,217,502,427,0.00,0.00,0.00
9354,82,127,82,0.00,0.00,0.00
44114,577,292,367,0.00,0.00,0.00
61770,352,157,517,0.00,0.00,0.00
91613,277,517,757,0.00,0.00,0.00
26436,472,427,217,0.00,0.00,0.00
40538,442,307,337,0.00,0.00,0.00
58306,52,217,487,-0.01,0.00,0.00
9927,67,337,82,0.00,0.00,0.00
72260,262,37,607,0.00,0.00,0.00
38529,442,232,322,0.00,0.00,0.00
13847,442,442,112,0.00,0.00,0.00
16507,367,97,142,0.00,0.00,0.00
57723,532,652,472,0.00,0.00,0.00
69526,457,352,577,0.00,0.00,0.00
101490,217,172,847,0.00,0.00,0.00
43872,22,217,367,0.00,0.00,0.00
60914,427,502,502,0.00,0.00,0.00
100702,82,547,832,0.00,0.00,0.00
76520,202,277,637,0.00,0.00,0.00
19317,82,472,157,0.01,0.00,0.00
99085,427,607,817,0.00,0.00,0.00
50699,337,67,427,0.00,0.00,0.00
98902,142,547,817,0.00,0.00,0.00
34815,82,202,292,-0.02,0.00,0.00
7781,472,202,67,0.00,0.00,0.00
26354,472,397,217,0.00,0.00,0.00
88094,382,547,727,0.00,0.05,0.00
77288,37,562,637,0.00,0.00,0.00
30431,127,577,247,0.00,0.00,0.00
74121,502,52,622,0.00,0.00,0.00
9485,202,172,82,0.00,0.00,0.00
80514,457,412,667,0.00,0.00,0.00
85042,112,97,712,0.02,0.01,0.00
76645,232,322,637,0.00,0.00,0.00
11408,142,217,97,0.00,0.00,0.00
22924,67,472,187,0.01,0.00,0.00
41670,202,67,352,0.00,0.00,0.00
59846,397,112,502,0.00,-0.01,0.00
82806,397,592,682,0.00,0.02,0.00
66598,202,607,547,0.00,0.01,0.00
94163,397,127,787,0.00,0.00,0.00
80826,217,532,667,0.00,0.00,0.00
59183,292,532,487,0.00,-0.01,0.00
69796,202,457,577,0.00,0.00,0.00
101300,442,97,847,0.00,0.00,0.00
69607,442,382,577,0.00,0.00,0.00
69883,277,487,577,0.00,0.00,0.00
66694,412,637,547,0.00,0.00,0.00
74532,517,202,622,0.02,0.00,0.00
14792,472,127,127,0.00,0.00,0.00
45662,427,202,382,0.00,0.00,0.00
96785,367,427,802,0.00,0.00,0.00
77225,322,532,637,-0.02,-0.05,0.00
35528,322,457,292,0.00,0.00,0.00
59765,412,82,502,0.00,-0.01,0.00
81443,247,97,682,0.00,-0.01,0.00
82884,337,622,682,0.00,-0.01,0.00
11289,202,172,97,0.00,0.00,0.00
26576,112,487,217,0.02,0.00,0.00
29105,532,82,247,0.00,0.00,0.00
43057,97,577,352,-0.05,-0.01,0.00
76262,22,187,637,-0.01,0.00,0.00
76726,217,352,637,0.00,0.00,0.00
37467,502,502,307,-0.01,0.00,0.00
25610,382,127,217,0.00,0.00,0.00
54374,112,97,457,-0.01,0.00,0.00
13294,142,247,112,0.01,0.00,0.00
28325,517,457,232,0.00,0.00,0.00
61279,367,637,502,0.00,0.00,0.00
72332,112,67,607,0.01,0.00,0.00
76065,142,112,637,0.00,0.00,0.00
68035,232,472,562,0.00,0.00,0.00
66695,427,637,547,0.00,0.00,0.00
16599,517,127,142,0.01,-0.01,0.00
34055,367,577,277,0.00,0.02,0.00
35438,202,427,292,0.00,0.00,0.00
74758,217,292,622,0.00,0.00,0.00
76873,577,397,637,0.00,0.00,0.00
82643,412,532,682,0.00,0.02,0.00
98527,52,412,817,-0.01,0.00,0.00
81393,112,82,682,0.01,0.01,0.00
11633,442,292,97,0.00,0.00,0.00
62905,157,577,517,0.00,0.00,0.00
99519,172,112,832,0.00,0.00,0.00
28564,412,547,232,0.00,0.01,0.00
63291,412,52,532,0.00,0.00,0.00
14239,172,592,112,0.00,0.00,0.00
101695,217,247,847,0.00,0.00,0.00
43873,37,217,367,-0.01,0.00,0.00
9319,172,112,82,0.00,0.00,0.00
31533,52,322,262,-0.01,0.00,0.00
71502,577,412,592,0.00,0.00,0.00
46427,217,487,382,0.00,0.00,0.00
76448,352,247,637,0.00,0.00,0.00
31676,352,367,262,0.00,0.00,0.00
72788,187,232,607,0.00,0.00,0.00
93990,262,67,787,0.00,0.00,0.00
38328,502,157,322,-0.01,0.01,0.00
91245,292,382,757,0.00,0.00,0.00
52638,517,112,442,-0.01,0.00,0.00
80681,502,472,667,-0.01,0.00,0.00
9625,457,217,82,0.00,0.00,0.00
48241,367,487,397,0.00,0.00,0.00
79788,22,157,667,0.00,0.00,0.00
63642,142,187,532,0.00,0.00,0.00
77295,142,562,637,0.00,-0.02,0.00
77953,172,142,652,0.00,0.00,0.00
59367,592,592,487,0.00,0.00,0.00
9686,142,247,82,0.00,0.00,0.00
44815,22,562,367,0.00,0.00,0.00
52131,292,592,427,0.00,0.01,0.00
88292,277,622,727,0.00,0.00,0.00
89185,142,292,742,0.01,0.00,0.00
37365,202,472,307,0.00,0.00,0.00
10203,517,427,82,0.01,0.00,0.00
71827,532,532,592,-0.01,0.00,0.00
39422,307,562,322,0.00,-0.01,0.00
49291,127,217,412,0.00,0.00,0.00
66305,112,502,547,0.01,0.00,0.00
30454,472,577,247,0.00,0.00,0.00
13905,82,472,112,0.00,0.00,0.00
88693,142,112,742,0.00,0.00,0.00
30388,97,562,247,0.00,0.00,0.00
79093,52,562,652,0.00,0.01,0.00
45379,487,97,382,0.00,0.00,0.00
83609,142,232,697,0.00,0.00,0.00
101530,202,187,847,0.00,0.00,0.00
76488,337,262,637,0.00,0.00,0.00
26191,487,337,217,-0.02,0.00,0.00
80395,517,367,667,-0.02,0.00,0.00
69573,547,367,577,-0.02,0.00,0.00
61248,517,622,502,0.00,0.01,0.00
78923,577,487,652,0.00,0.00,0.00
37700,307,592,307,0.00,-0.01,0.00
87538,37,352,727,0.01,0.00,0.00
13436,427,292,112,0.00,0.00,0.00
38548,112,247,322,-0.02,0.00,0.00
64359,442,442,532,0.00,0.00,0.00
101364,172,127,847,0.00,0.00,0.00
43858,427,202,367,0.00,0.00,0.00
97954,67,202,817,-0.01,0.00,0.00
33592,187,412,277,0.00,0.00,0.00
47644,22,277,397,0.01,0.00,0.00
73334,382,427,607,0.00,0.00,0.00
84552,142,577,697,0.00,-0.01,0.00
69365,502,292,577,0.02,0.00,0.00
18341,202,112,157,0.00,0.00,0.00
63618,397,172,532,0.00,0.00,0.00
70674,457,112,592,0.00,0.00,0.00
82550,247,502,682,0.00,0.00,0.00
81045,427,607,667,0.00,0.01,0.00
30370,442,547,247,0.00,0.01,0.00
34132,292,607,277,0.00,0.00,0.00
5870,97,172,52,0.00,0.00,0.00
61208,532,607,502,0.01,0.01,0.00
80396,532,367,667,-0.02,0.00,0.00
51129,22,232,427,0.00,0.00,0.00
40256,517,202,337,-0.01,0.00,0.00
40744,457,382,337,0.00,0.00,0.00
109399,157,427,907,0.00,0.00,0.00
83675,517,247,697,0.01,0.00,0.00
7779,442,202,67,0.00,0.00,0.00
9435,67,157,82,0.00,0.00,0.00
34944,172,247,292,0.00,0.00,0.00
14793,487,127,127,0.00,0.00,0.00
90098,307,622,742,0.00,0.00,0.00
109358,157,412,907,0.00,0.00,0.00
15882,217,532,127,0.00,0.00,0.00
29473,517,217,247,-0.01,0.00,0.00
98245,127,307,817,0.00,0.00,0.00
92704,37,262,772,0.00,0.00,0.00
75192,577,442,622,0.00,0.00,0.00
30308,127,532,247,0.00,0.00,0.00
50738,307,82,427,0.00,0.00,0.00
54339,202,82,457,0.00,0.00,0.00
82510,262,487,682,0.00,0.00,0.00
22927,112,472,187,0.01,0.00,0.00
10478,337,532,82,0.00,0.00,0.00
31345,307,247,262,0.00,0.00,0.00
87174,112,217,727,-0.02,-0.01,0.00
18340,187,112,157,0.00,0.00,0.00
69444,457,322,577,0.01,0.00,0.00
101736,217,262,847,0.00,0.00,0.00
48962,112,97,412,0.01,-0.01,0.00
13668,217,382,112,0.00,0.00,0.00
17783,442,562,142,0.00,0.00,0.00
35936,292,607,292,0.00,0.00,0.00
94150,202,127,787,0.00,0.00,0.00
17497,457,457,142,0.00,0.00,0.00
72911,187,277,607,0.00,0.00,0.00
43832,37,202,367,-0.01,0.00,0.00
22143,37,187,187,0.00,0.00,0.00
17582,502,487,142,0.00,0.00,0.00
44639,457,487,367,0.00,0.01,0.00
61597,217,97,517,0.00,0.02,0.00
17441,232,442,142,0.00,0.00,0.00
33745,22,472,277,0.01,0.00,0.00
35272,172,367,292,0.00,0.00,0.00
88703,292,112,742,0.00,-0.01,0.00
48979,367,97,412,0.00,-0.02,0.00
90014,277,592,742,0.00,0.01,0.00
8261,292,382,67,0.00,0.00,0.00
93320,52,487,772,-0.01,0.00,0.00
94195,262,142,787,0.00,0.00,0.00
92920,202,337,772,0.00,0.00,0.00
96536,322,337,802,0.00,0.00,0.00
97638,247,82,817,0.00,0.01,0.00
104201,292,502,862,0.00,0.00,0.00
5965,292,202,52,0.00,0.00,0.00
27381,502,112,232,0.00,0.00,0.00
47218,397,112,397,0.00,-0.01,0.00
59957,217,157,502,0.00,0.00,0.00
88533,202,52,742,0.00,-0.01,0.00
94228,142,157,787,0.00,0.00,0.00
74108,307,52,622,0.00,0.00,0.00
20246,487,142,172,0.01,0.00,0.00
44592,367,472,367,0.00,0.00,0.00
45678,52,217,382,-0.01,0.00,0.00
48163,427,457,397,0.00,0.00,0.00
27382,517,112,232,0.00,0.00,0.00
74316,352,127,622,0.00,0.00,0.00
96114,142,187,802,0.00,0.00,0.00
100770,487,562,832,0.00,0.00,0.00
70514,517,52,592,0.00,0.00,0.00
38409,487,187,322,-0.01,0.00,0.00
86276,172,547,712,0.00,-0.01,0.00
86250,397,532,712,0.00,0.02,0.00
41688,472,67,352,0.00,0.00,0.00
76990,487,442,637,-0.02,0.00,0.00
31429,337,277,262,0.00,0.00,0.00
33527,442,382,277,0.00,0.00,0.00
100339,172,412,832,0.00,0.00,0.00
26414,142,427,217,0.00,0.00,0.00
37702,337,592,307,0.00,0.00,0.00
20247,502,142,172,0.02,0.00,0.00
71331,472,352,592,0.00,0.00,0.00
37159,187,397,307,0.00,0.00,0.00
76447,337,247,637,0.00,0.00,0.00
23050,112,517,187,0.01,0.00,0.00
41177,187,547,337,0.00,0.00,0.00
58153,217,157,487,0.00,0.00,0.00
74530,487,202,622,0.02,0.00,0.00
80710,322,487,667,0.00,0.00,0.00
41667,157,67,352,0.00,0.00,0.00
46508,202,517,382,0.00,0.00,0.00
89468,82,397,742,-0.02,0.00,0.00
85438,517,232,712,0.00,0.00,0.00
89553,127,427,742,0.00,0.00,0.00
18229,367,67,157,0.00,-0.01,0.00
45054,532,637,367,0.00,0.01,0.00
67894,577,412,562,0.00,0.00,0.00
101299,427,97,847,0.00,0.00,0.00
14713,517,97,127,0.00,-0.02,0.00
100064,352,307,832,0.00,0.00,0.00
79059,157,547,652,0.00,-0.02,0.00
43761,202,172,367,0.00,0.00,0.00
9359,157,127,82,0.00,0.00,0.00
13028,457,142,112,0.00,0.00,0.00
60153,82,232,502,-0.02,0.00,0.00
93662,262,607,772,0.00,0.01,0.00
78590,502,367,652,-0.03,0.00,0.00
56270,262,127,472,0.00,0.00,0.00
26190,472,337,217,-0.02,0.00,0.00
38509,142,232,322,0.00,0.00,0.00
66925,187,67,562,0.00,0.00,0.00
76139,22,142,637,0.00,0.00,0.00
101906,307,322,847,0.00,0.00,0.00
7554,142,127,67,0.00,0.00,0.00
47122,187,82,397,0.00,0.00,0.00
65324,157,142,547,0.00,0.00,0.00
88035,112,532,727,0.00,0.00,0.00
60842,577,472,502,0.00,0.00,0.00
104194,187,502,862,0.00,0.00,0.00
67519,487,277,562,0.02,0.00,0.00
67225,382,172,562,0.00,0.00,0.00
18626,172,217,157,0.00,0.00,0.00
31347,337,247,262,0.00,0.00,0.00
21081,97,457,172,0.01,0.00,0.00
104228,82,517,862,0.00,0.00,0.00
88673,457,97,742,0.00,0.02,0.00
67308,397,202,562,0.00,0.00,0.00
83165,247,67,697,0.00,0.00,0.00
87170,52,217,727,-0.01,0.00,0.00
31326,22,247,262,-0.01,0.00,0.00
74717,217,277,622,0.00,0.00,0.00
39904,157,82,337,0.00,0.00,0.00
15381,82,352,127,0.02,0.01,0.00
52069,592,562,427,0.00,0.00,0.00
79609,412,82,667,0.00,0.01,0.00
51445,457,337,427,-0.01,0.00,0.00
75411,172,532,622,0.00,-0.03,0.00
82256,142,397,682,0.00,0.00,0.00
88570,142,67,742,0.00,0.00,0.00
42832,412,487,352,0.00,0.00,0.00
44621,187,487,367,0.00,0.00,0.00
92218,127,82,772,-0.01,0.00,0.00
13222,292,217,112,0.00,0.00,0.00
52926,532,217,442,0.00,0.00,0.00
62072,577,262,517,0.00,0.00,0.00
66511,127,577,547,0.00,0.00,0.00
7695,412,172,67,0.00,0.00,0.00
51170,22,247,427,0.01,0.00,0.00
69838,217,472,577,0.00,0.00,0.00
8211,157,367,67,0.00,0.00,0.00
26324,22,397,217,0.00,0.00,0.00
55840,577,622,457,0.00,0.00,0.00
70632,442,97,592,0.00,0.00,0.00
18397,427,127,157,0.00,0.00,0.00
93963,472,52,787,0.00,-0.01,0.00
68698,337,52,577,0.00,0.00,0.00
86806,127,82,727,0.00,0.00,0.00
29201,127,127,247,0.00,0.00,0.00
5140,217,562,37,0.00,0.00,0.00
19387,517,487,157,0.00,0.00,0.00
74122,517,52,622,0.00,0.00,0.00
64757,262,592,532,0.01,-0.04,0.00
14651,202,82,127,0.00,0.00,0.00
41771,487,97,352,0.00,0.00,0.00
42981,187,547,352,0.00,0.00,0.00
90340,247,52,757,0.00,-0.01,0.00
47383,412,172,397,0.00,0.00,0.00
9584,457,202,82,0.00,0.00,0.00
13290,82,247,112,-0.01,0.00,0.00
16601,547,127,142,0.00,0.00,0.00
45620,412,187,382,0.00,0.00,0.00
63876,577,262,532,0.00,0.00,0.00
79756,157,142,667,0.00,0.00,0.00
57916,352,67,487,0.00,-0.01,0.00
62902,112,577,517,-0.01,0.00,0.00
46035,487,337,382,0.03,0.00,0.00
80801,457,517,667,0.00,0.01,0.00
88294,307,622,727,0.00,0.00,0.00
70984,187,232,592,0.00,0.00,0.00
109319,187,397,907,0.00,0.00,0.00
12209,472,502,97,0.00,0.00,0.00
23948,52,187,202,0.00,0.01,0.00
61831,37,187,517,-0.01,0.00,0.00
62716,397,502,517,0.00,0.00,0.00
70456,262,37,592,0.00,0.00,0.00
62481,562,412,517,0.00,0.00,0.00
64299,157,427,532,0.00,0.00,0.00
96250,337,232,802,0.00,0.00,0.00
29155,52,112,247,0.01,0.00,0.00
33130,22,247,277,-0.01,0.00,0.00
56172,22,97,472,0.00,0.00,0.00
99840,67,232,832,0.00,0.00,0.00
5924,292,187,52,0.00,0.00,0.00
24184,517,262,202,0.00,0.01,0.00
31385,292,262,262,0.00,0.00,0.00
56347,187,157,472,0.00,0.00,0.00
27373,382,112,232,0.00,0.00,0.00
71337,562,352,592,0.00,0.00,0.00
21080,82,457,172,0.01,0.00,0.00
99497,457,97,832,0.00,0.01,0.00
32220,517,562,262,0.00,0.01,0.00
20999,97,427,172,-0.02,0.00,0.00
101246,247,82,847,0.00,0.00,0.00
32136,487,532,262,0.00,0.00,0.00
17664,502,517,142,0.00,0.00,0.00
79282,427,622,652,0.00,0.01,0.00
109360,187,412,907,0.00,0.00,0.00
98991,247,577,817,0.00,0.00,0.00
33385,157,337,277,0.00,0.00,0.00
109441,172,442,907,0.00,0.00,0.00
52611,112,112,442,0.00,0.00,0.00
17456,457,442,142,0.00,0.00,0.00
27310,52,97,232,0.01,0.00,0.00
47361,82,172,397,0.00,0.00,0.00
43713,97,157,367,0.04,0.00,0.00
39925,472,82,337,0.00,0.00,0.00
32957,502,172,277,-0.02,0.00,0.00
14627,457,67,127,0.00,0.00,0.00
24385,457,337,202,-0.01,0.00,0.00
31430,352,277,262,0.00,0.00,0.00
39139,367,457,322,0.00,0.00,0.00
76561,202,292,637,0.00,0.00,0.00
95020,337,442,787,0.00,0.00,0.00
41219,202,562,337,0.00,-0.01,0.00
64724,382,577,532,0.00,-0.01,0.00
86805,112,82,727,0.01,0.00,0.00
92663,37,247,772,0.00,0.00,0.00
6454,247,382,52,0.00,0.00,0.00
11591,427,277,97,0.00,0.00,0.00
17239,277,367,142,0.00,0.00,0.00
31756,322,397,262,0.00,0.00,0.00
47432,532,187,397,0.00,0.00,0.00
78024,7,172,652,0.00,0.00,0.00
8398,502,427,67,0.01,0.00,0.00
10096,142,397,82,0.00,0.00,0.00
94345,52,202,787,-0.01,0.00,0.00
17398,202,427,142,0.00,0.00,0.00
94977,307,427,787,0.00,0.00,0.00
72789,202,232,607,0.00,0.00,0.00
8626,232,517,67,0.00,0.00,0.00
19346,517,472,157,0.00,0.00,0.00
48697,442,652,397,0.00,0.01,0.00
28504,127,532,232,0.00,0.00,0.00
43493,487,67,367,0.00,0.00,0.00
65135,397,67,547,0.00,0.00,0.00
74986,562,367,622,0.00,0.00,0.00
83971,37,367,697,0.00,0.00,0.00
91031,157,307,757,0.00,0.00,0.00
68812,202,97,577,0.00,0.01,0.00
16538,217,112,142,0.00,0.00,0.00
45525,217,157,382,0.00,0.00,0.00
101900,217,322,847,0.00,0.00,0.00
66206,472,457,547,0.02,0.00,0.00
5789,112,142,52,0.00,0.00,0.00
38871,37,367,322,-0.03,0.00,0.00
31127,112,172,262,-0.02,0.00,0.00
65421,382,172,547,0.00,0.00,0.00
91575,322,502,757,0.00,0.00,0.00
23115,472,532,187,0.00,0.00,0.00
35010,547,262,292,0.00,0.00,0.00
63054,547,622,517,-0.01,0.00,0.00
58122,367,142,487,0.00,0.00,0.00
101696,232,247,847,0.00,0.00,0.00
50425,532,622,412,0.00,0.01,0.00
83194,67,82,697,0.01,0.00,0.00
109317,157,397,907,0.00,0.00,0.00
10163,532,412,82,0.00,0.00,0.00
38632,142,277,322,0.00,0.00,0.00
77153,472,502,637,0.01,0.00,0.00
14756,547,112,127,0.00,0.01,0.00
23623,97,67,202,0.02,0.00,0.00
68654,292,37,577,0.00,0.00,0.00
22435,112,292,187,-0.01,0.00,0.00
72398,487,82,607,0.00,0.02,0.00
28625,97,577,232,0.00,0.00,0.00
59135,187,517,487,0.00,0.00,0.00
101961,517,337,847,0.00,0.00,0.00
36722,397,232,307,0.00,0.00,0.00
73256,442,397,607,0.00,0.00,0.00
93546,367,562,772,0.00,-0.01,0.00
18874,202,307,157,0.00,0.00,0.00
38148,262,97,322,0.00,0.00,0.00
61130,592,577,502,-0.01,0.00,0.00
78793,472,442,652,0.00,0.00,0.00
83250,292,97,697,0.00,-0.01,0.00
109277,172,382,907,0.00,0.00,0.00
22954,517,472,187,0.00,0.00,0.00
93375,262,502,772,0.00,0.00,0.00
24109,7,247,202,0.00,0.00,0.00
57286,127,502,472,-0.05,0.00,0.00
83354,7,142,697,0.00,0.00,0.00
85243,52,172,712,-0.01,0.00,0.00
